session,side,rng_pips,sweep_m,depth_pips,reclaim_min,entry_px,spread_pips,fade_outcome,fade_r,fade_minutes,fade_rr,cont_bps_60,cont_bps_120,symbol,mode,window,reclaimed,sweep_hour
2022-05-15,1,28.000000000001357,628,8.849999999998026,16.0,1.0417049999999999,0.41487603305785326,SL,-1.0,55.0,2.3208333333330056,-1.870754825587563,-0.623584941862521,EURUSD,asia,A00-07/obs16,True,7
2022-05-16,1,32.349999999998765,608,10.450000000001847,10.0,1.04615,0.27222222222215525,SL,-1.0,55.0,1.809815950919845,-2.101793689843168,14.951396020924893,EURUSD,asia,A00-07/obs16,True,7
2022-05-17,-1,47.2500000000009,604,2.849999999998687,1.0,1.0517750000000001,0.39183673469392954,SL,-1.0,76.0,6.5857142857150155,0.6656998169347998,8.273697724734538,EURUSD,asia,A00-07/obs16,True,7
2022-05-18,-1,38.650000000002294,603,2.949999999999342,1.0,1.04694,0.3591240875911624,TP,5.237762237762236,106.0,5.237762237762236,-14.856427674035176,-26.225655283108072,EURUSD,asia,A00-07/obs16,True,7
2022-05-19,-1,38.799999999996615,677,0.10000000000065512,0.0,1.055695,0.33906249999987936,TP,6.9809523809535206,109.0,6.9809523809535206,-23.822942962284188,-31.30609403194918,EURUSD,asia,A00-07/obs16,True,8
2022-05-22,1,45.85000000000061,660,5.549999999998612,0.0,1.061205,0.42683706070281985,SL,-1.0,15.0,4.205741626794339,34.30079155672906,62.429325292123096,EURUSD,asia,A00-07/obs16,True,8
2022-05-23,1,32.450000000001644,600,53.64999999999842,,,,,,,,19.141972743699323,-2.241011443166923,EURUSD,asia,A00-07/obs16,False,7
2022-05-24,-1,45.25000000000112,602,9.600000000000719,23.0,1.069235,0.3623999999999583,SL,-1.0,36.0,3.301115241636025,14.688477964942713,20.395466218838198,EURUSD,asia,A00-07/obs16,True,7
2022-05-25,1,43.84999999999861,776,16.60000000000217,104.0,1.07065,0.3121621621623168,SL,-1.0,223.0,2.245524296675333,8.730199487393781,-3.548102465462723,EURUSD,asia,A00-07/obs16,True,9
2022-05-26,-1,34.40000000000109,662,4.649999999999377,3.0,1.07315,0.327692307692439,SL,-1.0,83.0,4.005952380952684,1.7243950635684697,12.863055068788793,EURUSD,asia,A00-07/obs16,True,8
2022-05-29,1,43.04999999999781,727,0.10000000000065512,0.0,1.0769600000000001,0.3791946308724936,SL,-1.0,93.0,12.376811594209428,-6.638873155739805,6.081764918894997,EURUSD,asia,A00-07/obs16,True,9
2022-05-30,-1,46.950000000001154,715,0.700000000000145,1.0,1.072845,0.3678899082569482,SL,-1.0,3.0,10.382022471909597,-4.567912743543204,22.140393399832348,EURUSD,asia,A00-07/obs16,True,8
2022-05-31,1,29.449999999999754,610,2.60000000000149,1.0,1.073415,0.3678899082567037,TP,4.653225806451168,283.0,4.653225806451168,-3.9118346970431834,-18.301798046878837,EURUSD,asia,A00-07/obs16,True,7
2022-06-01,1,33.950000000000365,600,0.6499999999998174,1.0,1.067765,0.3227722772278147,SL,-1.0,2.0,6.673469387756961,7.304054686770532,4.494802884165521,EURUSD,asia,A00-07/obs16,True,7
2022-06-02,-1,19.199999999996997,618,0.10000000000065512,0.0,1.07456,0.35512820512833965,SL,-1.0,175.0,5.371428571430529,-13.493832387989105,-3.024479673169224,EURUSD,asia,A00-07/obs16,True,7
2022-06-05,1,26.049999999997464,605,2.150000000002983,1.0,1.0735700000000001,0.3274193548386342,SL,-1.0,45.0,4.473684210526726,7.031890321137015,10.105431786009097,EURUSD,asia,A00-07/obs16,True,7
2022-06-06,1,34.750000000001165,671,4.999999999997229,4.0,1.06999,0.3310810810810896,TP,4.2453987730072615,175.0,4.2453987730072615,-21.815905523581502,-24.245085581885295,EURUSD,asia,A00-07/obs16,True,8
2022-06-07,-1,23.450000000000415,702,1.9999999999997797,4.0,1.0677949999999998,0.362365591397597,SL,-1.0,17.0,4.524271844662087,-29.362317890407724,-40.788802045526914,EURUSD,asia,A00-07/obs16,True,8
2022-06-08,-1,24.800000000000377,654,15.100000000001224,47.0,1.0710199999999999,0.29078947368433333,TP,1.2227979274612204,181.0,1.2227979274612204,-6.397624006498721,-8.172147453558471,EURUSD,asia,A00-07/obs16,True,7
2022-06-09,-1,30.850000000000044,689,3.8999999999989043,0.0,1.0612650000000001,0.3715447154470973,SL,-1.0,46.0,3.6894409937889705,18.656892214046312,9.516899563729828,EURUSD,asia,A00-07/obs16,True,8
2022-06-12,-1,25.500000000002743,600,0.9499999999995623,0.0,1.0474649999999999,0.30725806451610055,SL,-1.0,48.0,2.5059523809528166,11.360598770384602,1.0024057738574648,EURUSD,asia,A00-07/obs16,True,7
2022-06-13,1,53.200000000002134,618,34.34999999999633,128.0,1.044915,0.3465648854960976,OPEN,0.8354922279793369,392.0,1.3458549222798948,13.300480826732818,4.305911059013366,EURUSD,asia,A00-07/obs16,True,7
2022-06-14,1,70.35000000000124,704,13.399999999998968,6.0,1.0493999999999999,0.4030000000001865,TP,4.148367952522442,204.0,4.148367952522442,-22.794653012081877,-20.700780919117147,EURUSD,asia,A00-07/obs16,True,8
2022-06-15,-1,61.05000000000027,600,1.2000000000012,0.0,1.04107,0.31730769230783523,SL,-1.0,11.0,9.038461538461105,17.09795785065119,4.034349605208777,EURUSD,asia,A00-07/obs16,True,7
2022-06-16,-1,52.44999999999944,600,0.6499999999975969,0.0,1.05008,0.3231578947367621,SL,-1.0,3.0,10.936170212771646,-13.80840598617949,-20.188841855656232,EURUSD,asia,A00-07/obs16,True,7
2022-06-19,1,57.899999999999615,732,3.049999999999997,1.0,1.053995,0.2874439461883918,OPEN,0.2222222222222222,405.0,6.105555555556259,-18.870876737141568,-21.52607547402404,EURUSD,asia,A00-07/obs16,True,9
2022-06-20,1,29.300000000000992,615,40.10000000000069,,,,,,,,20.295614155714862,29.589867367213206,EURUSD,asia,A00-07/obs16,False,7
2022-06-21,-1,48.350000000001444,604,14.350000000000751,15.0,1.0486149999999999,0.4266375545851165,TP,2.244444444444627,333.0,2.244444444444627,-15.26411692313395,-23.134677211626478,EURUSD,asia,A00-07/obs16,True,7
2022-06-22,-1,25.34999999999954,615,73.15000000000182,,,,,,,,30.244420425887196,38.3506835807863,EURUSD,asia,A00-07/obs16,False,7
2022-06-23,1,34.399999999998876,746,7.550000000000612,9.0,1.0545200000000001,0.3643678160920185,SL,-1.0,265.0,2.7458333333336755,-0.14221649142738246,-13.083917211041296,EURUSD,asia,A00-07/obs16,True,9
2022-06-26,1,21.14999999999867,604,5.749999999999922,7.0,1.05713,0.33474576271187456,SL,-1.0,16.0,2.3222222222223947,13.524632801490949,10.97103080400679,EURUSD,asia,A00-07/obs16,True,7
2022-06-27,-1,35.80000000000138,894,1.100000000000545,0.0,1.05724,0.28985507246387565,SL,-1.0,0.0,5.650000000001,35.0437455663242,34.14518798770083,EURUSD,asia,A00-07/obs16,True,11
2022-06-28,-1,49.54999999999821,994,0.9000000000014552,0.0,1.049175,0.2723618090453367,SL,-1.0,9.0,4.5103092783509275,22.874680111897025,18.109121755250573,EURUSD,asia,A00-07/obs16,True,13
2022-06-29,-1,35.69999999999851,619,3.100000000002545,1.0,1.04372,0.3333333333334284,SL,-1.0,119.0,3.0780487804876624,-8.722950466100258,0.3354980948501737,EURUSD,asia,A00-07/obs16,True,7
2022-06-30,-1,37.69999999999829,615,7.900000000000684,10.0,1.044135,0.47511312217198376,SL,-1.0,288.0,3.244541484716218,-15.091989267917612,-16.81678804139257,EURUSD,asia,A00-07/obs16,True,7
2022-07-03,-1,22.400000000000198,664,1.2500000000015277,2.0,1.042265,0.28673469387745826,TP,4.494845360824251,85.0,4.494845360824251,-16.74423067696692,-23.269203089767515,EURUSD,asia,A00-07/obs16,True,8
2022-07-04,-1,25.450000000000195,606,186.55000000000086,,,,,,,,58.81647436973753,103.7683801482386,EURUSD,asia,A00-07/obs16,False,7
2022-07-05,-1,38.09999999999869,710,12.299999999998423,3.0,1.0241250000000002,0.3963855421685294,SL,-1.0,37.0,1.9666666666664487,6.057615741985285,32.828369182370885,EURUSD,asia,A00-07/obs16,True,8
2022-07-06,-1,44.899999999998826,724,1.6499999999997073,0.0,1.0180449999999999,0.4950495049504845,SL,-1.0,233.0,4.630681818183087,-22.887116419786484,-13.064319673095667,EURUSD,asia,A00-07/obs16,True,9
2022-07-07,-1,51.75000000000151,619,67.54999999999845,189.0,1.01445,0.4928229665072396,OPEN,0.44893899204244364,330.0,0.6220159151193843,35.22864078628248,24.86727584913929,EURUSD,asia,A00-07/obs16,True,7
2022-07-10,-1,47.90000000000294,623,0.4999999999988347,1.0,1.01226,0.3760000000001244,SL,-1.0,3.0,7.031250000000553,4.298737554660308,2.3717172715370998,EURUSD,asia,A00-07/obs16,True,7
2022-07-11,-1,50.600000000002865,618,0.3999999999981796,0.0,1.0008050000000002,0.4774193548388559,SL,-1.0,110.0,7.181818181816989,5.045912810623172,6.844455990645823,EURUSD,asia,A00-07/obs16,True,7
2022-07-12,1,27.55000000000063,600,2.500000000000835,0.0,1.0048650000000001,0.37099697885190547,TP,3.527397260274764,21.0,3.527397260274764,-7.46365201468875,-14.131181147809935,EURUSD,asia,A00-07/obs16,True,7
2022-07-13,-1,37.400000000000766,600,0.8499999999989072,0.0,1.00095,0.39798387096766763,TP,4.80985915492958,45.0,4.80985915492958,-24.626481709966374,-12.238312411647193,EURUSD,asia,A00-07/obs16,True,7
2022-07-14,-1,32.750000000001386,617,1.5500000000012726,1.0,1.00122,0.3236842105261867,TP,3.521212121211989,116.0,3.521212121211989,-20.58548723150352,-33.27654003927287,EURUSD,asia,A00-07/obs16,True,7
2022-07-17,1,33.050000000001134,601,3.900000000001125,1.0,1.0113750000000001,0.4640167364017498,SL,-1.0,4.0,4.222222222223126,25.847711019625816,7.610989478053538,EURUSD,asia,A00-07/obs16,True,7
2022-07-18,1,49.10000000000192,600,100.40000000000049,,,,,,,,69.03028187365125,64.60526380482904,EURUSD,asia,A00-07/obs16,False,7
2022-07-19,1,22.199999999998887,601,7.699999999999374,5.0,1.02477,0.33020833333322985,SL,-1.0,8.0,1.366906474819991,-26.278069756331735,-21.84151252474253,EURUSD,asia,A00-07/obs16,True,7
2022-07-20,-1,52.200000000000024,669,3.849999999998577,0.0,1.017925,0.2930555555554914,SL,-1.0,31.0,6.7697368421063455,2.7998270983998026,-7.417085822066951,EURUSD,asia,A00-07/obs16,True,8
2022-07-21,-1,41.199999999999015,621,1.9999999999997797,1.0,1.018395,0.39777777777786716,SL,-1.0,7.0,4.500000000000132,28.58826996758,17.683465959328263,EURUSD,asia,A00-07/obs16,True,7
2022-07-24,1,31.94999999999837,622,5.350000000001742,0.0,1.0211700000000001,0.4741407528641452,SL,-1.0,0.0,3.1546391752580716,-4.112788323598953,35.98689783148214,EURUSD,asia,A00-07/obs16,True,7
2022-07-25,-1,40.09999999999847,600,1.80000000000069,0.0,1.021125,0.3066037735850604,SL,-1.0,67.0,6.610169491524059,-8.422124725794276,4.162096521465624,EURUSD,asia,A00-07/obs16,True,7
2022-07-26,1,31.400000000001427,841,13.149999999999551,52.0,1.0158399999999999,0.3279999999999061,TP,1.8473053892214928,119.0,1.8473053892214928,-14.21908210659038,-20.36920412501,EURUSD,asia,A00-07/obs16,True,11
2022-07-27,-1,53.95000000000039,767,66.50000000000044,,,,,,,,48.623082703443494,53.092477174164976,EURUSD,asia,A00-07/obs16,False,9
2022-07-28,-1,64.85000000000073,773,3.8999999999989043,2.0,1.0189849999999998,0.3274647887324286,SL,-1.0,154.0,8.896551724139684,-50.75245172626733,-26.99598496078031,EURUSD,asia,A00-07/obs16,True,9
2022-07-31,1,33.60000000000029,674,5.150000000000432,4.0,1.02398,0.497448979591697,SL,-1.0,14.0,3.2820512820505754,10.053880993283073,12.250117132594156,EURUSD,asia,A00-07/obs16,True,8
2022-08-01,-1,58.000000000002494,610,1.2999999999996348,1.0,1.0239099999999999,0.5024691358024713,SL,-1.0,19.0,7.476190476191526,11.528560053539014,-6.8878261336820135,EURUSD,asia,A00-07/obs16,True,7
2022-08-02,1,43.59999999999919,730,4.100000000000215,5.0,1.01932,0.45061728395063616,SL,-1.0,132.0,5.6710526315799505,1.9127210664150234,2.3050741056801463,EURUSD,asia,A00-07/obs16,True,9
2022-08-03,1,21.95000000000169,606,10.099999999999554,48.0,1.017535,0.46337209302347715,SL,-1.0,60.0,1.5035714285717696,-3.9282505045342417,7.954707271682494,EURUSD,asia,A00-07/obs16,True,7
2022-08-04,-1,25.74999999999994,676,0.2999999999997449,0.0,1.022465,0.455479452054752,SL,-1.0,1.0,4.533333333334404,-3.6187411670949188,-3.5209373517674423,EURUSD,asia,A00-07/obs16,True,8
2022-08-07,1,29.55000000000041,611,0.6499999999998174,0.0,1.01868,0.4480769230770402,SL,-1.0,13.0,4.824561403509168,15.461109175062772,-7.3624329405069115,EURUSD,asia,A00-07/obs16,True,7
2022-08-08,1,21.400000000000308,656,1.2999999999996348,0.0,1.02102,0.44025974025956777,SL,-1.0,1.0,4.976744186047388,29.08870094954667,26.54221534453451,EURUSD,asia,A00-07/obs16,True,7
2022-08-09,-1,16.250000000002096,667,0.7499999999982521,0.0,1.0205099999999998,0.43714285714280265,TP,2.389830508476611,32.0,2.389830508476611,-14.45348671994155,-19.793927575781943,EURUSD,asia,A00-07/obs16,True,8
2022-08-10,1,38.44999999999876,600,0.4000000000026205,0.0,1.03139,0.48230452674907887,SL,-1.0,15.0,11.130434782607605,9.308007795457227,25.257666986629133,EURUSD,asia,A00-07/obs16,True,7
2022-08-11,-1,20.249999999999435,624,6.650000000001377,4.0,1.030525,0.4477707006370051,SL,-1.0,17.0,2.051020408163374,10.678108421630942,5.775885918973768,EURUSD,asia,A00-07/obs16,True,7
2022-08-14,-1,35.95000000000237,610,2.2999999999995246,1.0,1.023565,0.49153439153458056,SL,-1.0,88.0,3.824561403508672,-0.39092850406360413,25.654683079147166,EURUSD,asia,A00-07/obs16,True,7
2022-08-15,-1,22.400000000000198,604,13.300000000000534,42.0,1.015015,0.45724637681190267,SL,-1.0,79.0,1.0368421052631653,-9.65945493075729,12.025035730128835,EURUSD,asia,A00-07/obs16,True,7
2022-08-16,-1,29.599999999998516,616,7.549999999998391,7.0,1.015775,0.41374999999979617,SL,-1.0,310.0,2.5374449339207583,-8.860971359370486,-18.36190176136425,EURUSD,asia,A00-07/obs16,True,7
2022-08-17,-1,44.14999999999836,620,3.00000000000189,0.0,1.01507,0.4559440559442169,SL,-1.0,372.0,5.555555555556362,-19.949068304626365,-14.087490210179858,EURUSD,asia,A00-07/obs16,True,7
2022-08-18,1,21.3500000000022,644,0.34999999999785203,0.0,1.009045,0.452631578947579,SL,-1.0,3.0,4.880952380954207,-8.42376492740714,-13.329369208660916,EURUSD,asia,A00-07/obs16,True,7
2022-08-21,-1,24.649999999999395,601,6.200000000000649,13.0,1.002255,0.4631578947368768,SL,-1.0,8.0,2.4896907216497595,20.961744815711235,5.689616449978384,EURUSD,asia,A00-07/obs16,True,7
2022-08-22,-1,48.05000000000059,615,1.7999999999995797,0.0,0.99089,0.45205882352934956,TP,3.595652173913092,379.0,3.595652173913092,-20.687741251859478,-26.03627923404926,EURUSD,asia,A00-07/obs16,True,7
2022-08-23,-1,37.09999999999991,807,0.900000000000345,1.0,0.993665,0.4716312056737463,SL,-1.0,3.0,6.321428571428494,1.2582414817044716,4.831647289747093,EURUSD,asia,A00-07/obs16,True,10
2022-08-24,-1,70.24999999999947,967,7.949999999999902,9.0,0.99665,0.4360215053763533,OPEN,-0.6701754385965142,162.0,4.698245614034983,-10.690248786682796,-15.006499470506698,EURUSD,asia,A00-07/obs16,True,13
2022-08-25,1,28.249999999999662,661,0.7999999999996898,2.0,0.9973000000000001,0.49520547945202914,SL,-1.0,11.0,4.774774774776043,15.388702587006964,27.970345418728808,EURUSD,asia,A00-07/obs16,True,8
2022-08-28,1,31.200000000000117,603,1.9999999999997797,1.0,0.99439,0.5337499999999925,SL,-1.0,20.0,4.484848484848469,-5.429263731512703,-2.96598666814062,EURUSD,asia,A00-07/obs16,True,7
2022-08-29,1,31.3500000000011,638,41.54999999999909,305.0,1.001105,0.4391459074732154,OPEN,-0.1547491995731225,195.0,0.6200640341515271,12.28102581511407,30.15341297694862,EURUSD,asia,A00-07/obs16,True,7
2022-08-30,-1,31.74999999999928,605,0.15000000000098268,0.0,1.0014500000000002,0.4266393442622599,SL,-1.0,0.0,9.264705882346007,4.693218299556845,24.015297894542293,EURUSD,asia,A00-07/obs16,True,7
2022-08-31,1,30.199999999998006,673,1.500000000000945,0.0,1.00351,0.42331288343554985,SL,-1.0,6.0,3.59602649006567,-1.2954594147509326,-17.6880035475666,EURUSD,asia,A00-07/obs16,True,8
2022-09-01,1,28.599999999999735,607,0.7500000000004725,0.0,0.9976750000000001,0.47452229299363485,SL,-1.0,11.0,4.577586206897359,8.269267393024283,-6.565297142342379,EURUSD,asia,A00-07/obs16,True,7
2022-09-04,1,51.44999999999955,633,8.20000000000043,1.0,0.99244,0.5018404907974927,SL,-1.0,163.0,2.927899686520322,-13.493577963175811,-15.658592337863926,EURUSD,asia,A00-07/obs16,True,7
2022-09-05,1,36.599999999999966,637,6.849999999999357,7.0,0.9978450000000001,0.47647058823535016,TP,3.3009259259263946,84.0,3.3009259259263946,-27.00427859998489,-29.709716530224597,EURUSD,asia,A00-07/obs16,True,7
2022-09-06,1,35.850000000000605,656,17.14999999999911,43.0,0.991255,0.4563758389260795,TP,1.725060827250687,203.0,1.725060827250687,-5.444563754330152,-11.141190645433097,EURUSD,asia,A00-07/obs16,True,7
2022-09-07,-1,35.54999999999975,653,3.1000000000003247,1.0,0.99803,0.4871134020618764,TP,4.907801418440052,149.0,4.907801418440052,-13.431227604178682,-26.16082391560156,EURUSD,asia,A00-07/obs16,True,7
2022-09-08,1,75.74999999999886,611,29.000000000001247,144.0,1.008335,0.43157894736849367,OPEN,1.1547799696509873,383.0,2.2701062215477457,6.737142460840497,-4.607016535721099,EURUSD,asia,A00-07/obs16,True,7
2022-09-11,1,81.54999999999912,600,0.4999999999988347,0.0,1.01403,0.44800000000003126,SL,-1.0,1.0,9.698113207548499,29.338527156627798,49.998767288776214,EURUSD,asia,A00-07/obs16,True,7
2022-09-12,1,30.700000000001282,602,4.699999999999704,2.0,1.014885,0.45549132947980076,SL,-1.0,115.0,3.1739130434781875,-9.258119321401157,-0.49245315539463236,EURUSD,asia,A00-07/obs16,True,7
2022-09-13,1,42.5500000000012,669,1.1500000000008725,1.0,1.000085,0.44337899543383535,SL,-1.0,22.0,7.490909090905201,-10.447283706236005,7.747985523763524,EURUSD,asia,A00-07/obs16,True,8
2022-09-14,1,26.74999999999983,689,2.849999999999797,1.0,0.99805,0.47218934911245153,SL,-1.0,9.0,3.126582278481146,8.815294536019914,1.9533891301402455,EURUSD,asia,A00-07/obs16,True,8
2022-09-15,-1,35.75000000000106,642,31.599999999999405,100.0,0.99766,0.453719008264444,TP,1.0303030303030691,317.0,1.0303030303030691,17.646763924399497,-6.918333583998391,EURUSD,asia,A00-07/obs16,True,7
2022-09-18,-1,60.84999999999896,600,1.9500000000005624,0.0,0.99693,0.4318548387096773,OPEN,5.704347826087139,538.0,10.44347826086958,-5.466755605933474,-7.422750730992342,EURUSD,asia,A00-07/obs16,True,7
2022-09-19,-1,37.600000000002076,671,0.24999999999941735,0.0,1.0013299999999998,0.47104072398219315,SL,-1.0,2.0,10.671428571433891,6.990737273114573,11.085311961652476,EURUSD,asia,A00-07/obs16,True,8
2022-09-20,-1,90.64999999999989,1077,17.95000000000102,46.0,0.988495,0.38231292517011045,OPEN,-0.2847058823529719,15.0,4.251764705882273,-0.7084482453256534,1.8723275055041546,EURUSD,asia,A00-07/obs16,True,14
2022-09-21,1,31.600000000000517,631,13.900000000000023,22.0,0.983835,0.4334763948497472,SL,-1.0,9.0,1.6648351648352748,32.46192455015656,35.30678804751041,EURUSD,asia,A00-07/obs16,True,7
2022-09-22,-1,43.600000000001415,600,106.29999999999917,,,,,,,,22.56045896752656,41.088618707826186,EURUSD,asia,A00-07/obs16,False,7
2022-09-25,1,141.20000000000022,623,9.550000000000392,6.0,0.9690650000000001,0.4573934837092673,OPEN,5.101083032491158,509.0,10.101083032491239,-27.23362114319289,-6.60208997410716,EURUSD,asia,A00-07/obs16,True,7
2022-09-26,-1,52.200000000000024,726,0.9999999999998899,0.0,0.9619549999999999,0.4532786885245566,SL,-1.0,27.0,10.469387755104778,2.0790561085265,-6.029262714727772,EURUSD,asia,A00-07/obs16,True,9
2022-09-27,1,64.75000000000009,782,1.9499999999994522,0.0,0.9597100000000001,0.507456724367483,SL,-1.0,221.0,7.104651162791916,-32.30041469564781,-30.581199074750785,EURUSD,asia,A00-07/obs16,True,10
2022-09-28,-1,59.64999999999998,629,18.599999999999728,27.0,0.96557,0.5171929824561784,TP,2.5326086956521947,178.0,2.5326086956521947,4.714268692593244,-25.74715978262632,EURUSD,asia,A00-07/obs16,True,7
2022-09-29,1,43.600000000001415,609,0.4999999999988347,0.0,0.98314,0.4430025445292262,SL,-1.0,45.0,7.120689655173606,11.290527654163451,-0.610298792116455,EURUSD,asia,A00-07/obs16,True,7
2022-10-02,-1,50.200000000000244,750,6.450000000000067,5.0,0.9785200000000001,0.43934426229515733,SL,-1.0,2.0,4.8480392156861525,3.4751856413518265,17.938090589913394,EURUSD,asia,A00-07/obs16,True,9
2022-10-03,1,65.85000000000063,600,3.250000000000197,0.0,0.9871350000000001,0.5133079847908812,SL,-1.0,6.0,9.300000000001205,3.393762568318205,-0.9117571079068032,EURUSD,asia,A00-07/obs16,True,7
2022-10-04,-1,35.350000000000655,616,124.75000000000013,,,,,,,,13.91072029408337,9.842964540217858,EURUSD,asia,A00-07/obs16,False,7
2022-10-05,-1,33.45000000000042,681,17.94999999999991,44.0,0.98956,0.4878571428571232,SL,-1.0,148.0,1.3247863247863163,-10.97272998488092,3.64072146963705,EURUSD,asia,A00-07/obs16,True,8
2022-10-06,1,46.350000000000556,677,1.1499999999997623,0.0,0.980765,0.32384937238492195,SL,-1.0,18.0,4.872093023256005,-6.780317706314522,-12.490058932686551,EURUSD,asia,A00-07/obs16,True,8
2022-10-09,-1,37.349999999999326,641,34.30000000000044,294.0,0.971665,0.44055555555553666,OPEN,-0.36279683377309485,203.0,0.9696569920844387,27.283865454508437,14.465596590032643,EURUSD,asia,A00-07/obs16,True,7
2022-10-10,1,52.80000000000173,635,2.049999999998997,3.0,0.9718450000000001,0.5279620853079903,SL,-1.0,223.0,5.121693121694054,-15.83881435161011,-16.455911014659378,EURUSD,asia,A00-07/obs16,True,7
2022-10-11,-1,51.900000000000276,1042,1.1499999999997623,0.0,0.9685,0.466046511627867,SL,-1.0,18.0,7.968000000000145,-16.623215714616446,-5.62711339407766,EURUSD,asia,A00-07/obs16,True,14
2022-10-12,-1,33.350000000000875,601,0.7500000000004725,0.0,0.9688749999999999,0.471287128712782,TP,9.027027027027806,130.0,9.027027027027806,-16.6168676688381,-31.582369606613216,EURUSD,asia,A00-07/obs16,True,7
2022-10-13,-1,46.94999999999894,620,9.150000000001102,5.0,0.97619,0.4145228215767519,SL,-1.0,54.0,3.844262295081948,12.192310647780788,22.28426525959814,EURUSD,asia,A00-07/obs16,True,7
2022-10-16,1,25.200000000000777,643,1.100000000000545,0.0,0.975395,0.46439393939398743,TP,3.8032786885247574,48.0,3.8032786885247574,-22.24751125190955,-1.5891079465639921,EURUSD,asia,A00-07/obs16,True,7
2022-10-17,1,49.55000000000042,605,0.8500000000011276,0.0,0.9871099999999999,0.45325077399385577,TP,8.53571428571253,219.0,8.53571428571253,-13.068386155615237,-31.556606879644,EURUSD,asia,A00-07/obs16,True,7
2022-10-18,-1,46.59999999999997,604,2.500000000000835,1.0,0.98207,0.5026022304832911,SL,-1.0,79.0,7.982758620689352,-14.612885815825226,4.175110233093568,EURUSD,asia,A00-07/obs16,True,7
2022-10-19,1,39.400000000000546,601,0.5499999999991623,0.0,0.97878,0.48735177865620793,SL,-1.0,223.0,3.3826530612245116,-0.25541870788724524,-4.495369258825952,EURUSD,asia,A00-07/obs16,True,7
2022-10-20,-1,21.75000000000038,601,0.5499999999991623,0.0,0.9763,0.4583333333333291,TP,4.216494845362312,20.0,4.216494845362312,-22.790592862702518,4.558118572540959,EURUSD,asia,A00-07/obs16,True,7
2022-10-23,-1,42.20000000000001,662,1.6499999999997073,1.0,0.983,0.48419452887539344,SL,-1.0,6.0,4.176795580110809,-9.058662473217876,-7.93905250461842,EURUSD,asia,A00-07/obs16,True,8
2022-10-24,-1,43.25000000000023,655,2.6999999999999247,1.0,0.9857149999999999,0.47189189189182074,SL,-1.0,188.0,5.570469798658713,-9.792381222983222,-14.460252065025566,EURUSD,asia,A00-07/obs16,True,7
2022-10-25,1,41.45000000000065,600,1.2999999999996348,0.0,0.998305,0.4268482490272949,SL,-1.0,18.0,6.204724409449479,51.58666559820598,61.85391457648781,EURUSD,asia,A00-07/obs16,True,7
2022-10-26,-1,39.25000000000178,725,0.3500000000000725,0.0,1.0054750000000001,0.4468421052633038,SL,-1.0,2.0,10.671232876707286,11.437494094771914,22.626347013571102,EURUSD,asia,A00-07/obs16,True,9
2022-10-27,-1,39.949999999999704,613,31.29999999999966,120.0,0.995995,0.3762845849802317,OPEN,-0.725761772853226,405.0,1.0567867036011436,15.670517327975949,-5.022601707684027,EURUSD,asia,A00-07/obs16,True,7
2022-10-30,-1,27.600000000000957,647,4.049999999999887,3.0,0.9938450000000001,0.47063492063487583,SL,-1.0,6.0,3.7793103448270857,14.343086632242239,-1.4091453533434892,EURUSD,asia,A00-07/obs16,True,7
2022-10-31,1,56.09999999999893,665,4.60000000000127,2.0,0.9936849999999999,0.46731707317074955,SL,-1.0,2.0,5.849462365590666,-22.227921689322503,-13.376984546063127,EURUSD,asia,A00-07/obs16,True,8
2022-11-01,-1,25.249999999999993,615,0.9999999999998899,1.0,0.98746,0.5166666666665887,TP,6.222222222222314,69.0,6.222222222222314,-17.87558994510742,-19.040288440115294,EURUSD,asia,A00-07/obs16,True,7
2022-11-02,-1,29.850000000000154,600,0.9499999999995623,0.0,0.981285,0.4863414634147062,SL,-1.0,9.0,3.863309352518666,33.27286809065559,47.08136311756031,EURUSD,asia,A00-07/obs16,True,7
2022-11-03,1,49.04999999999937,849,9.400000000000519,0.0,0.9792799999999999,0.5012121212121615,SL,-1.0,4.0,2.8049535603714117,6.637631284688409,73.16712023813756,EURUSD,asia,A00-07/obs16,True,11
2022-11-06,1,37.59999999999985,676,12.099999999999334,7.0,0.9953449999999999,0.5016393442624327,SL,-1.0,7.0,2.0999999999998695,38.502469780330436,31.57503714710206,EURUSD,asia,A00-07/obs16,True,8
2022-11-07,-1,35.74999999999995,606,3.0999999999992145,2.0,0.999595,0.48105263157894346,SL,-1.0,4.0,5.293233082707389,-9.705337935866101,12.356796237929613,EURUSD,asia,A00-07/obs16,True,7
2022-11-08,-1,31.94999999999837,729,2.300000000001745,1.0,1.0058150000000001,0.46121495327106127,SL,-1.0,46.0,4.209790209788407,7.756524679175471,3.480491843219479,EURUSD,asia,A00-07/obs16,True,9
2022-11-09,-1,32.74999999999917,628,16.249999999999876,37.0,1.001295,0.4792553191487097,SL,-1.0,25.0,1.3744292237443265,2.84820563045594,26.43334699139772,EURUSD,asia,A00-07/obs16,True,7
2022-11-10,1,71.50000000000212,617,0.19999999999686935,0.0,1.02308,0.44181818181826366,SL,-1.0,13.0,9.375000000002236,2.5413209004110002,24.38690633277753,EURUSD,asia,A00-07/obs16,True,7
2022-11-13,1,52.15000000000192,678,0.4500000000007276,0.0,1.03474,0.45605381165906395,TP,7.967741935483305,115.0,7.967741935483305,-27.54328402924439,-47.74169231735608,EURUSD,asia,A00-07/obs16,True,8
